Date,Original Date,Account Type,Account Name,Account Number,Institution Name,Name,Amount,Description,Category,Note
2025-02-23,2025-02-23,Cash,COMMUTER WALLET,2955,Summit Bank,PAYROLL DEPOSIT,-0.08,PAYROLL DEPOSIT 84314959,Income,
2025-02-23,2025-02-23,Cash,RESERVE SAVINGS,2948,Summit Bank,PAYROLL DEPOSIT,-9.55,PAYROLL DEPOSIT 48317507,Income,
2025-02-23,2025-02-23,Cash,PAYROLL SAVINGS,2941,Summit Bank,PAYROLL DEPOSIT,-44.83,PAYROLL DEPOSIT 74256828,Income,
2025-02-23,2025-02-23,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Echo Canvas House,49.34,ECHO CANVAS HOUSE Ridge Ridge IL                    02/23,Dates,
2025-02-23,2025-02-23,Credit Card,EMERALD CARD,1142,Crescent Financial,Vista Deli Table,13.83,VISTA DELI TABLE Cedar Bay DE        02/23,Dining & Drinks,
2025-02-24,2025-02-24,Credit Card,ORBIT CARD,6604,Northline Bank,Maple Works Supply,5.4,MAPLE WORKS SUPPLY Pine Terrace IL                    02/24,Home & Garden,
2025-02-24,2025-02-24,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Haze Studio Cafe Three,46.62,HAZE STUDIO CAFE THREE Pine Point WA                    02/24,Dates,
2025-02-24,2025-02-24,Cash,RIVER SAVINGS,4832,Northline Bank,PAYROLL DEPOSIT,-0.04,PAYROLL DEPOSIT 85557421,Income,
2025-02-24,2025-02-24,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.9,TRANSITPASS Northfield Junction PA                    02/24,Auto & Transport,
2025-02-24,2025-02-24,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,3.05,TRANSITPASS Westport Crossing IL                    02/24,Auto & Transport,
2025-02-25,2025-02-25,Credit Card,ORBIT CARD,6604,Northline Bank,Online Transfer from BIZ ...9504 transaction#: 19199545535,5.34,ONLINE TRANSFER FROM BIZ ...9504 TRANSACTION#: 19199545535 02/25,Cash & Checks,
2025-02-25,2025-02-25,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Dawn Books Clinic,9.67,DAWN BOOKS CLINIC Juniper Crossing CT                    02/25,Health & Wellness,
2025-02-25,2025-02-25,Credit Card,EMERALD CARD,1142,Crescent Financial,Keystone Root Grill Two,5.95,KEYSTONE ROOT GRILL TWO Elm Junction TX        02/25,Dining & Drinks,
2025-02-26,2025-02-26,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Ocean Supply Kitchen,6.7,OCEAN SUPPLY KITCHEN Union Bay CT        02/26,Dining & Drinks,
2025-02-26,2025-02-26,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Card Autopay,-553.21,CARD AUTOPAY AUTOPAY 76685863,Credit Card Payment,
2025-02-26,2025-02-26,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.96,TRACKLINK Summit Landing DE                    02/26,Auto & Transport,
2025-02-26,2025-02-26,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.91,TRANSITPASS Kings Terrace CT                    02/26,Auto & Transport,
2025-02-26,2025-02-26,Credit Card,EMERALD CARD,1142,Crescent Financial,Azure Cafe Play,34.01,AZURE CAFE PLAY Northfield Harbor NY                    02/26,Entertainment & Rec.,
2025-02-27,2025-02-27,Credit Card,ORBIT CARD,6604,Northline Bank,Laurel Mart Club,20.92,LAUREL MART CLUB Coral Ridge DE                    02/27,Entertainment & Rec.,
2025-02-27,2025-02-27,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Maple Lounge Table,11.3,MAPLE LOUNGE TABLE Zephyr Crossing DE        02/27,Dining & Drinks,
2025-02-27,2025-02-27,Cash,PAYROLL SAVINGS,2941,Summit Bank,PAYROLL DEPOSIT,-2465.22,PAYROLL DEPOSIT 25299511,Income,
2025-02-27,2025-02-27,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Riley Dawson 90348855436,-192.89,BankSend payment from Dakota Lang 57691169246,Gravity ATX,
2025-02-27,2025-02-27,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,542.84,CARD AUTOPAY AUTOPAY 47802413,Credit Card Payment,
2025-02-27,2025-02-27,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Cedar Deli Bistro,7.53,CEDAR DELI BISTRO Elm Falls FL        02/27,Dining & Drinks,
2025-02-28,2025-02-28,Credit Card,ORBIT CARD,6604,Northline Bank,Laurel Mart Club,20.72,LAUREL MART CLUB Dover Landing CA                    02/28,Entertainment & Rec.,
2025-02-28,2025-02-28,Cash,RIVER CHECKING,4821,Northline Bank,Maple Club Exchange,128.95,MAPLE CLUB EXCHANGE Meadow City UT                    02/28,Gravity ATX,
2025-02-28,2025-02-28,Cash,RIVER CHECKING,4821,Northline Bank,Umber Bistro Arcade,13.88,UMBER BISTRO ARCADE Fairview Heights NY                    02/28,Entertainment & Rec.,
2025-02-28,2025-02-28,Cash,RIVER CHECKING,4821,Northline Bank,PAYROLL DEPOSIT,-1550.58,PAYROLL DEPOSIT 94795662,Income,
2025-02-28,2025-02-28,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.8,TRACKLINK Summit Heights FL                    02/28,Auto & Transport,
2025-02-28,2025-02-28,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.94,TRANSITPASS Glen Terrace CA                    02/28,Auto & Transport,
2025-03-01,2024-12-19,Cash,PAYROLL SAVINGS,2941,Summit Bank,Meadow Ledger Utilities,3758.43,MEADOW LEDGER UTILITIES Valley Springs NY                    12/19,Bills & Utilities,
2025-03-01,2024-12-19,Cash,PAYROLL SAVINGS,2941,Summit Bank,Meadow Ledger Utilities,621.68,MEADOW LEDGER UTILITIES Lake Valley CT                    12/19,Bills & Utilities,
2025-03-01,2025-01-09,Cash,PAYROLL SAVINGS,2941,Summit Bank,Opal Root Billing,136.26,OPAL ROOT BILLING Arbor City NJ                    01/09,Bills & Utilities,
2025-03-01,2025-03-01,Credit Card,EMERALD CARD,1142,Crescent Financial,Ridge Lounge Works,4.74,RIDGE LOUNGE WORKS York Village CT                    03/01,Shopping,
2025-03-01,2025-03-01,Credit Card,EMERALD CARD,1142,Crescent Financial,Bramble Bloom Cafe,20.3,BRAMBLE BLOOM CAFE Ridge Falls FL        03/01,Dining & Drinks,
2025-03-01,2025-03-01,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.82,TRACKLINK Lake Point TX                    03/01,Auto & Transport,
2025-03-01,2025-03-01,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.97,TRANSITPASS Ridge Springs TX                    03/01,Auto & Transport,
2025-03-01,2025-03-01,Credit Card,EMERALD CARD,1142,Crescent Financial,Pine Pulse Cafe,5.84,PINE PULSE CAFE Westport Harbor WA        03/01,Dining & Drinks,
2025-03-02,2025-03-02,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Ember Supply Pantry,6.61,EMBER SUPPLY PANTRY Brighton Point WA                    03/02,Groceries,
2025-03-02,2025-03-02,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Timber Trail Cloud,8.74,TIMBER TRAIL CLOUD Arbor Village CT                    03/02,Software & Tech,
2025-03-02,2025-03-02,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Vista Byte Bistro,6.24,VISTA BYTE BISTRO Zephyr Harbor CT        03/02,Dining & Drinks,
2025-03-02,2025-03-03,Credit Card,ORCHARD CARD,,Orchard Card,Juniper Pulse Apps,68.87,JUNIPER PULSE APPS Coral Junction NJ                    03/03,Software & Tech,
2025-03-02,2025-03-02,Credit Card,EMERALD CARD,1142,Crescent Financial,Nova Path Cafe,10.26,NOVA PATH CAFE Ivy Terrace DE        03/02,Dining & Drinks,
2025-03-02,2025-03-02,Credit Card,EMERALD CARD,1142,Crescent Financial,Quiet Care Bistro,4.7,QUIET CARE BISTRO Quartz Crossing NY        03/02,Dining & Drinks,
2025-03-02,2025-03-02,Credit Card,EMERALD CARD,1142,Crescent Financial,Opal Express Supply,12.67,OPAL EXPRESS SUPPLY Union Valley WA                    03/02,Shopping,
2025-03-03,2025-03-03,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Copper Market Grill,44.89,COPPER MARKET GRILL Fairview Springs UT                    03/03,Dates,
2025-03-03,2025-03-03,Credit Card,ORBIT CARD,6604,Northline Bank,Meadow Mart Goods,16.91,MEADOW MART GOODS Ridge Terrace FL                    03/03,Shopping,
2025-03-03,2025-03-03,Cash,RIVER CHECKING,4821,Northline Bank,BankSend payment from Reese Nolan 80705283724,-2136.33,BankSend payment from Noel Keller 54570944535,Gravity ATX,
2025-03-03,2025-03-03,Cash,RIVER CHECKING,4821,Northline Bank,West Supply Club,-15.61,WEST SUPPLY CLUB Westport Junction FL                    03/03,Entertainment & Rec.,
2025-03-03,2025-03-03,Cash,RIVER CHECKING,4821,Northline Bank,Meadow Club Events,-14.78,MEADOW CLUB EVENTS Union Point DE                    03/03,Entertainment & Rec.,
2025-03-03,2025-03-03,Cash,RIVER CHECKING,4821,Northline Bank,Maple Lounge Exchange,153.89,MAPLE LOUNGE EXCHANGE Juniper Harbor IL        03/03,Investment,
2025-03-03,2025-03-03,Cash,RIVER CHECKING,4821,Northline Bank,Quiet Bloom Utilities,232.95,QUIET BLOOM UTILITIES Ivy Harbor MA                    03/03,Bills & Utilities,
2025-03-03,2025-03-03,Cash,RIVER CHECKING,4821,Northline Bank,Online Transfer to SAV ...3892 transaction#: 17647303833,1809.09,Online Transfer to SAV ...2171 transaction#: 71130425351,Savings Transfer,
2025-03-03,2025-03-03,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Delta Table Bistro,8.55,DELTA TABLE BISTRO Quartz Point IL        03/03,Dining & Drinks,
2025-03-03,2025-03-03,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.94,TRANSITPASS Brighton Heights FL                    03/03,Auto & Transport,
2025-03-03,2025-03-03,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.85,TRANSITPASS Bayview Village NY                    03/03,Auto & Transport,
2025-03-04,2025-03-04,Credit Card,ORBIT CARD,6604,Northline Bank,Laurel Mart Club,-18.92,LAUREL MART CLUB Coral Falls WA                    03/04,Entertainment & Rec.,
2025-03-04,2025-03-04,Cash,RESERVE SAVINGS,2948,Summit Bank,Online Transfer from SAV ...3757 transaction#: 18836999167,-1817.72,ONLINE TRANSFER FROM SAV ...3757 TRANSACTION#: 18836999167 Bayview Springs DE        03/04,Internal Transfers,
2025-03-04,2025-03-04,Cash,RIVER CHECKING,4821,Northline Bank,Velvet Ledger Billing,444.36,VELVET LEDGER BILLING Coral Terrace IL                    03/04,Gravity ATX,
2025-03-04,2025-03-04,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Card Autopay,-741.24,CARD AUTOPAY AUTOPAY 13463417,Credit Card Payment,
2025-03-04,2025-03-04,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Dawn Books Clinic,24.29,DAWN BOOKS CLINIC Glen Landing PA                    03/04,Health & Wellness,
2025-03-04,2025-03-04,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.89,TRACKLINK Glen Park PA                    03/04,Auto & Transport,
2025-03-04,2025-03-04,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.81,TRACKLINK Cedar Junction PA                    03/04,Auto & Transport,
2025-03-05,2025-03-05,Credit Card,ORBIT CARD,6604,Northline Bank,Umber Forge Group,359.45,UMBER FORGE GROUP Harbor Crossing CT                    03/05,Bills & Utilities,
2025-03-05,2025-03-05,Credit Card,ORBIT CARD,6604,Northline Bank,Maple Byte Exchange,29.6,MAPLE BYTE EXCHANGE Brighton Village MA                    03/05,Education,
2025-03-05,2025-03-05,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Pine Depot Table,13.8,PINE DEPOT TABLE Valley Falls NY        03/05,Dining & Drinks,
2025-03-05,2025-03-05,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,712.63,CARD AUTOPAY AUTOPAY 31224229,Credit Card Payment,
2025-03-05,2025-03-05,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,GoLoop,64.91,GOLOOP Arbor Falls CT        03/05,Dining & Drinks,
2025-03-05,2025-03-05,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Summit Lab Kitchen,5.93,SUMMIT LAB KITCHEN Coral City CT        03/05,Dining & Drinks,
2025-03-05,2025-03-05,Credit Card,EMERALD CARD,1142,Crescent Financial,North Club Bistro,6.01,NORTH CLUB BISTRO Arbor Falls NJ        03/05,Dining & Drinks,
2025-03-06,2025-03-06,Cash,RIVER CHECKING,4821,Northline Bank,Card Autopay,281.94,CARD AUTOPAY AUTOPAY 26651674,Credit Card Payment,
2025-03-06,2025-03-06,Credit Card,EMERALD CARD,1142,Crescent Financial,Card Autopay,-281.81,CARD AUTOPAY AUTOPAY 73631034,Credit Card Payment,
2025-03-07,2025-03-07,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.9,TRACKLINK Cedar Crossing PA                    03/07,Auto & Transport,
2025-03-07,2025-03-07,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.82,TRACKLINK Northfield Falls FL                    03/07,Auto & Transport,
2025-03-07,2025-03-07,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.85,TRACKLINK Quartz Crossing TX                    03/07,Auto & Transport,
2025-03-08,2025-03-08,Credit Card,EMERALD CARD,1142,Crescent Financial,Velvet Root Group,6.48,VELVET ROOT GROUP Dover Heights WA        03/08,Uncategorized,
2025-03-09,2025-03-09,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Haze Mart House,69.12,HAZE MART HOUSE Ivy Landing IL        03/09,Dining & Drinks,
2025-03-09,2025-03-09,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,GoLoop,9.07,GOLOOP TRIP HELP.goloop.com CA                 03/09,Auto & Transport,
2025-03-09,2025-03-09,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Ivory Grill Bistro,16.08,IVORY GRILL BISTRO Kings Point UT        03/09,Dining & Drinks,
2025-03-09,2025-03-09,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Unity Bistro Grill,118.14,UNITY BISTRO GRILL Juniper Bay NY                    03/09,Dates,
2025-03-09,2025-03-09,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Haze Supply Bistro,84.11,HAZE SUPPLY BISTRO Dover Park CT                    03/09,Dates,
2025-03-09,2025-03-09,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Grove Transit Services,226.89,GROVE TRANSIT SERVICES Union City MA                    03/09,Bills & Utilities,
2025-03-09,2025-03-09,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Grove Transit Services,126.64,GROVE TRANSIT SERVICES Union Landing IL                    03/09,Bills & Utilities,
2025-03-09,2025-03-09,Credit Card,EMERALD CARD,1142,Crescent Financial,Opal Packet Depot,17.5,OPAL PACKET DEPOT Timber Springs MA                    03/09,Shopping,
2025-03-09,2025-03-09,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.93,TRACKLINK Meadow Park NY                    03/09,Auto & Transport,
2025-03-09,2025-03-09,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.82,TRACKLINK Ivy Bay TX                    03/09,Auto & Transport,
2025-03-09,2025-03-09,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,3.01,TRANSITPASS Union Springs IL                    03/09,Auto & Transport,
2025-03-09,2025-03-09,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.87,TRANSITPASS Timber City CA                    03/09,Auto & Transport,
2025-03-10,2025-03-10,Credit Card,ORBIT CARD,6604,Northline Bank,Bramble Works Arcade,45.57,BRAMBLE WORKS ARCADE Meadow Point TX                    03/10,Entertainment & Rec.,
2025-03-10,2025-03-10,Credit Card,ORBIT CARD,6604,Northline Bank,Zephyr Packet Lab,48.78,ZEPHYR PACKET LAB Westport Valley PA                    03/10,Personal Care,
2025-03-10,2025-03-10,Credit Card,ORBIT CARD,6604,Northline Bank,Ocean Market Table,34.1,OCEAN MARKET TABLE Brighton City DE        03/10,Dining & Drinks,
2025-03-10,2025-03-10,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Ocean Market Table,34.14,OCEAN MARKET TABLE Timber Terrace CA        03/10,Dining & Drinks,
2025-03-10,2025-03-10,Cash,RIVER CHECKING,4821,Northline Bank,Online Transfer from CHK ...8245 transaction#: 90641539609,63.03,ONLINE TRANSFER FROM CHK ...8245 TRANSACTION#: 90641539609 03/10,Cash & Checks,
2025-03-10,2025-03-11,Credit Card,ORCHARD CARD,,Orchard Card,Cedar Cafe Cloud,9.77,CEDAR CAFE CLOUD Ivy Bay MA                    03/11,Bills & Utilities,
2025-03-10,2025-03-10,Credit Card,EMERALD CARD,1142,Crescent Financial,Tundra Books Bistro,6.74,TUNDRA BOOKS BISTRO Lake Park TX        03/10,Dining & Drinks,
2025-03-10,2025-03-10,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.98,TRANSITPASS Dover Ridge CT                    03/10,Auto & Transport,
2025-03-10,2025-03-10,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,3.04,TRANSITPASS Bayview Junction DE                    03/10,Auto & Transport,
2025-03-11,2025-03-11,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Delta Nest Utilities,26.13,DELTA NEST UTILITIES Cedar Terrace NJ                    03/11,Home & Garden,
2025-03-11,2025-03-11,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Velvet Care Table,11.36,VELVET CARE TABLE Oak Ridge FL                    03/11,Dates,
2025-03-11,2025-03-11,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Grove Harbor Cafe,10.51,GROVE HARBOR CAFE Oak Bay NJ        03/11,Dining & Drinks,
2025-03-11,2025-03-11,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Kestrel Corner Bistro Plus,19.98,KESTREL CORNER BISTRO PLUS Oak Village MA        03/11,Dining & Drinks,
2025-03-11,2025-03-11,Credit Card,EMERALD CARD,1142,Crescent Financial,Umber Depot Kitchen,11.68,UMBER DEPOT KITCHEN Union Bay IL        03/11,Dining & Drinks,
2025-03-11,2025-03-11,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.86,TRACKLINK Ivy Junction IL                    03/11,Auto & Transport,
2025-03-11,2025-03-11,Credit Card,EMERALD CARD,1142,Crescent Financial,TrackLink,2.81,TRACKLINK Union Harbor NJ                    03/11,Auto & Transport,
2025-03-11,2025-03-11,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,2.98,TRANSITPASS Ivy City NJ                    03/11,Auto & Transport,
2025-03-12,2025-03-12,Credit Card,ORBIT CARD,6604,Northline Bank,Willow Cafe Apps,10.29,WILLOW CAFE APPS York Junction MA                    03/12,Software & Tech,
2025-03-12,2025-03-12,Cash,RIVER CHECKING,4821,Northline Bank,PeerPay,215.3,PEERPAY PAYMENT    6119497219935   WEB ID: 9486137695,Home & Garden,
2025-03-12,2025-03-12,Credit Card,EMERALD CARD,1142,Crescent Financial,River Lounge House,5.93,RIVER LOUNGE HOUSE Ridge Harbor UT        03/12,Dining & Drinks,
2025-03-12,2025-03-12,Credit Card,EMERALD CARD,1142,Crescent Financial,Azure Studio Cafe,11.9,AZURE STUDIO CAFE Fairview Ridge IL        03/12,Dining & Drinks,
2025-03-13,2025-03-13,Credit Card,ORBIT CARD,6604,Northline Bank,Online Transfer from BIZ ...9504 transaction#: 19199545535,2.64,ONLINE TRANSFER FROM BIZ ...9504 TRANSACTION#: 19199545535 03/13,Cash & Checks,
2025-03-13,2025-03-13,Credit Card,ORBIT CARD PLUS,6608,Northline Bank,Velvet Cafe Events,32.82,VELVET CAFE EVENTS Zephyr Valley NJ                    03/13,Entertainment & Rec.,
2025-03-13,2025-03-13,Cash,PAYROLL SAVINGS,2941,Summit Bank,PAYROLL DEPOSIT,-2400.43,PAYROLL DEPOSIT 18079482,Income,
2025-03-13,2025-03-13,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Grove Harbor Cafe,10.16,GROVE HARBOR CAFE Arbor Village NJ        03/13,Dining & Drinks,
2025-03-13,2025-03-13,Credit Card,EMERALD CARD,1142,Crescent Financial,North Bistro House,41.41,NORTH BISTRO HOUSE Arbor Ridge PA        03/13,Dining & Drinks,
2025-03-14,2025-03-14,Cash,PAYROLL SAVINGS,2941,Summit Bank,Card Autopay,593.53,CARD AUTOPAY Elm Crossing FL        03/14,Investment,
2025-03-14,2025-03-14,Cash,RIVER CHECKING,4821,Northline Bank,PAYROLL DEPOSIT,-1600.18,PAYROLL DEPOSIT 61613314,Income,
2025-03-14,2025-03-14,Credit Card,ORBIT CARD,6604,Northline Bank,Card Autopay,-650.44,CARD AUTOPAY AUTOPAY 54471661,Credit Card Payment,
2025-03-14,2025-03-14,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Umber Goods House West,10.91,UMBER GOODS HOUSE WEST Dover Terrace CT        03/14,Dining & Drinks,
2025-03-14,2025-03-14,Credit Card,EMERALD CARD,1142,Crescent Financial,Azure Studio Cafe,17.09,AZURE STUDIO CAFE Pine Junction CA        03/14,Dining & Drinks,
2025-03-15,2025-03-15,Credit Card,RENT REWARDS CARD,7719,Pioneer Bank,Dawn Books Clinic,10.22,DAWN BOOKS CLINIC Summit Crossing FL                    03/15,Health & Wellness,
2025-03-15,2025-03-16,Credit Card,ORCHARD CARD,,Orchard Card,Cedar Cafe Cloud,0.99,CEDAR CAFE CLOUD Meadow Heights DE                    03/16,Bills & Utilities,
2025-03-15,2025-03-15,Credit Card,ORCHARD CARD,,Orchard Card,PAYROLL DEPOSIT 40823,-12.91,PAYROLL DEPOSIT 40823 AUTOPAY 73385630,Credit Card Payment,
2025-03-15,2025-03-15,Credit Card,EMERALD CARD,1142,Crescent Financial,Bramble Club Depot,8.42,BRAMBLE CLUB DEPOT York Junction DE                    03/15,Shopping,
2025-03-15,2025-03-15,Credit Card,EMERALD CARD,1142,Crescent Financial,Copper Corner House,16.6,COPPER CORNER HOUSE Union Junction PA        03/15,Dining & Drinks,
2025-03-15,2025-03-15,Credit Card,EMERALD CARD,1142,Crescent Financial,TransitPass,3,TRANSITPASS Lake City TX                    03/15,Auto & Transport,
2025-03-16,2025-03-16,Credit Card,ORBIT CARD,6604,Northline Bank,Harbor Byte Mobility,28.95,HARBOR BYTE MOBILITY Arbor Bay NJ                    03/16,Auto & Transport,
